date,product_sku,quantity,revenue,channel,region,invoice_no,customer_id,season
22/06/2025,BATT-12V7A,4,6000,online,rajshahi,INV-2025-0830,CUST-0015,monsoon
09/06/2025,BATT-12V9A,1,1750,retail,dhaka,INV-2025-0831,CUST-0015,monsoon
21/06/2025,BATT-12V9A,9,15750,online,rangpur,INV-2025-0832,CUST-0009,monsoon
06/06/2025,SPRK-NGK-C4HSA,27,3510,retail,chittagong,INV-2025-0833,CUST-0038,monsoon
13/06/2025,SPRK-NGK-C4HSA,43,5590,retail,dhaka,INV-2025-0834,CUST-0032,monsoon
16/06/2025,SPRK-NGK-C4HSA,27,3510,wholesale,dhaka,INV-2025-0835,CUST-0038,monsoon
25/06/2025,SPRK-NGK-C4HSA,35,4550,wholesale,barishal,INV-2025-0836,CUST-0011,monsoon
07/06/2025,SPRK-NGK-BPR6ES,21,3045,retail,dhaka,INV-2025-0837,CUST-0013,monsoon
15/06/2025,SPRK-NGK-BPR6ES,35,5075,retail,rajshahi,INV-2025-0838,CUST-0013,monsoon
24/06/2025,SPRK-NGK-BPR6ES,29,4205,retail,dhaka,INV-2025-0839,CUST-0008,monsoon
04/06/2025,CABL-CLUTCH-100,1,125,online,rajshahi,INV-2025-0840,CUST-0013,monsoon
08/06/2025,CABL-CLUTCH-100,9,1125,wholesale,rajshahi,INV-2025-0841,CUST-0020,monsoon
13/06/2025,CABL-CLUTCH-100,9,1125,wholesale,khulna,INV-2025-0842,CUST-0038,monsoon
21/06/2025,CABL-CLUTCH-100,7,875,retail,khulna,INV-2025-0843,CUST-0004,monsoon
23/06/2025,CABL-CLUTCH-100,6,750,retail,sylhet,INV-2025-0844,CUST-0017,monsoon
09/06/2025,CABL-THROT-100,19,2052,online,dhaka,INV-2025-0845,CUST-0025,monsoon
20/06/2025,CABL-THROT-100,13,1404,retail,rajshahi,INV-2025-0846,CUST-0026,monsoon
06/06/2025,CABL-SPED-100,12,1140,retail,dhaka,INV-2025-0847,CUST-0002,monsoon
13/06/2025,CABL-SPED-100,6,570,online,sylhet,INV-2025-0848,CUST-0018,monsoon
24/06/2025,CABL-SPED-100,7,665,retail,rangpur,INV-2025-0849,CUST-0025,monsoon
08/06/2025,BEAR-6201,15,1125,wholesale,dhaka,INV-2025-0850,CUST-0020,monsoon
15/06/2025,BEAR-6201,56,4200,online,rajshahi,INV-2025-0851,CUST-0020,monsoon
20/06/2025,BEAR-6201,98,7350,retail,dhaka,INV-2025-0852,CUST-0014,monsoon
09/06/2025,BEAR-6202,57,4674,wholesale,dhaka,INV-2025-0853,CUST-0030,monsoon
18/06/2025,BEAR-6202,60,4920,wholesale,khulna,INV-2025-0854,CUST-0036,monsoon
09/06/2025,BEAR-6301,49,4410,wholesale,dhaka,INV-2025-0855,CUST-0002,monsoon
19/06/2025,BEAR-6301,33,2970,retail,dhaka,INV-2025-0856,CUST-0030,monsoon
08/06/2025,CLUT-PLATE-100,18,4500,wholesale,rajshahi,INV-2025-0857,CUST-0013,monsoon
20/06/2025,CLUT-PLATE-100,1,250,retail,khulna,INV-2025-0858,CUST-0018,monsoon
05/06/2025,CLUT-PLATE-125,5,1450,wholesale,chittagong,INV-2025-0859,CUST-0015,monsoon
17/06/2025,CLUT-PLATE-125,10,2900,wholesale,rajshahi,INV-2025-0860,CUST-0019,monsoon
23/06/2025,CLUT-PLATE-125,1,290,wholesale,dhaka,INV-2025-0861,CUST-0030,monsoon
09/06/2025,ENGN-OIL-10W30,14,4480,retail,rajshahi,INV-2025-0862,CUST-0012,monsoon
14/06/2025,ENGN-OIL-10W30,35,11200,retail,chittagong,INV-2025-0863,CUST-0023,monsoon
22/06/2025,ENGN-OIL-10W30,28,8960,retail,rajshahi,INV-2025-0864,CUST-0044,monsoon
04/06/2025,ENGN-OIL-20W40,16,5600,online,rajshahi,INV-2025-0865,CUST-0011,monsoon
10/06/2025,ENGN-OIL-20W40,10,3500,retail,barishal,INV-2025-0866,CUST-0041,monsoon
15/06/2025,ENGN-OIL-20W40,23,8050,retail,dhaka,INV-2025-0867,CUST-0041,monsoon
21/06/2025,ENGN-OIL-20W40,2,700,retail,khulna,INV-2025-0868,CUST-0037,monsoon
26/06/2025,ENGN-OIL-20W40,6,2100,wholesale,dhaka,INV-2025-0869,CUST-0014,monsoon
03/06/2025,FORK-SEAL-100,2,240,retail,sylhet,INV-2025-0870,CUST-0015,monsoon
12/06/2025,FORK-SEAL-100,9,1080,wholesale,sylhet,INV-2025-0871,CUST-0032,monsoon
13/06/2025,FORK-SEAL-100,2,240,wholesale,dhaka,INV-2025-0872,CUST-0024,monsoon
20/06/2025,FORK-SEAL-100,10,1200,retail,chittagong,INV-2025-0873,CUST-0043,monsoon
27/06/2025,FORK-SEAL-100,1,120,retail,khulna,INV-2025-0874,CUST-0023,monsoon
09/06/2025,SHCK-REAR-100,2,1560,online,rajshahi,INV-2025-0875,CUST-0033,monsoon
19/06/2025,SHCK-REAR-100,6,4680,retail,rajshahi,INV-2025-0876,CUST-0005,monsoon
04/06/2025,HEAD-LED-H4,2,1040,retail,dhaka,INV-2025-0877,CUST-0012,monsoon
11/06/2025,HEAD-LED-H4,3,1560,wholesale,khulna,INV-2025-0878,CUST-0005,monsoon
16/06/2025,HEAD-LED-H4,5,2600,online,dhaka,INV-2025-0879,CUST-0028,monsoon
22/06/2025,HEAD-LED-H4,3,1560,wholesale,rangpur,INV-2025-0880,CUST-0001,monsoon
07/06/2025,HEAD-HALO-H4,4,960,online,sylhet,INV-2025-0881,CUST-0032,monsoon
14/06/2025,HEAD-HALO-H4,4,960,retail,dhaka,INV-2025-0882,CUST-0045,monsoon
20/06/2025,HEAD-HALO-H4,4,960,wholesale,chittagong,INV-2025-0883,CUST-0049,monsoon
22/06/2025,HEAD-HALO-H4,7,1680,retail,chittagong,INV-2025-0884,CUST-0045,monsoon
07/06/2025,TAIL-UNIV-A,9,1755,retail,chittagong,INV-2025-0885,CUST-0047,monsoon
10/06/2025,TAIL-UNIV-A,6,1170,wholesale,khulna,INV-2025-0886,CUST-0007,monsoon
19/06/2025,TAIL-UNIV-A,9,1755,wholesale,chittagong,INV-2025-0887,CUST-0016,monsoon
24/06/2025,TAIL-UNIV-A,3,585,retail,sylhet,INV-2025-0888,CUST-0021,monsoon
07/06/2025,MIRR-ROUND-10,6,468,wholesale,chittagong,INV-2025-0889,CUST-0025,monsoon
11/06/2025,MIRR-ROUND-10,13,1014,wholesale,khulna,INV-2025-0890,CUST-0047,monsoon
13/06/2025,MIRR-ROUND-10,1,78,wholesale,dhaka,INV-2025-0891,CUST-0045,monsoon
22/06/2025,MIRR-ROUND-10,4,312,retail,chittagong,INV-2025-0892,CUST-0029,monsoon
24/06/2025,MIRR-ROUND-10,26,2028,retail,dhaka,INV-2025-0893,CUST-0019,monsoon
03/06/2025,HDLB-RAISED-22,1,290,retail,dhaka,INV-2025-0894,CUST-0044,monsoon
11/06/2025,HDLB-RAISED-22,1,290,retail,chittagong,INV-2025-0895,CUST-0046,monsoon
14/06/2025,HDLB-RAISED-22,5,1450,wholesale,chittagong,INV-2025-0896,CUST-0008,monsoon
21/06/2025,HDLB-RAISED-22,1,290,retail,dhaka,INV-2025-0897,CUST-0048,monsoon
23/06/2025,HDLB-RAISED-22,3,870,wholesale,mymensingh,INV-2025-0898,CUST-0002,monsoon
06/06/2025,SEAT-COMM-100,3,1050,retail,chittagong,INV-2025-0899,CUST-0036,monsoon
14/06/2025,SEAT-COMM-100,1,350,retail,rajshahi,INV-2025-0900,CUST-0006,monsoon
16/06/2025,SEAT-COMM-100,2,700,online,dhaka,INV-2025-0901,CUST-0023,monsoon
25/06/2025,SEAT-COMM-100,3,1050,wholesale,chittagong,INV-2025-0902,CUST-0016,monsoon
06/06/2025,TANK-FUEL-10L,1,1550,retail,dhaka,INV-2025-0903,CUST-0005,monsoon
16/06/2025,TANK-FUEL-10L,1,1550,wholesale,mymensingh,INV-2025-0904,CUST-0038,monsoon
24/06/2025,TANK-FUEL-10L,2,3100,wholesale,chittagong,INV-2025-0905,CUST-0015,monsoon
04/06/2025,EXHS-BAJ-100,1,720,retail,chittagong,INV-2025-0906,CUST-0009,monsoon
14/06/2025,EXHS-BAJ-100,5,3600,retail,dhaka,INV-2025-0907,CUST-0031,monsoon
18/06/2025,EXHS-BAJ-100,1,720,retail,khulna,INV-2025-0908,CUST-0031,monsoon
26/06/2025,EXHS-BAJ-100,1,720,retail,chittagong,INV-2025-0909,CUST-0012,monsoon
12/06/2025,CARB-KEI-VM17,2,2400,retail,khulna,INV-2025-0910,CUST-0033,monsoon
19/06/2025,CARB-KEI-VM17,2,2400,retail,mymensingh,INV-2025-0911,CUST-0011,monsoon
06/07/2025,PIST-BAJ-100,15,8700,wholesale,dhaka,INV-2025-0912,CUST-0024,monsoon
08/07/2025,PIST-BAJ-100,7,4060,wholesale,dhaka,INV-2025-0913,CUST-0015,monsoon
15/07/2025,PIST-BAJ-100,4,2320,retail,rajshahi,INV-2025-0914,CUST-0040,monsoon
21/07/2025,PIST-BAJ-100,5,2900,wholesale,rangpur,INV-2025-0915,CUST-0027,monsoon
23/07/2025,PIST-BAJ-100,1,580,wholesale,sylhet,INV-2025-0916,CUST-0011,monsoon
05/07/2025,PIST-BAJ-150,5,4100,retail,dhaka,INV-2025-0917,CUST-0022,monsoon
10/07/2025,PIST-BAJ-150,1,820,wholesale,dhaka,INV-2025-0918,CUST-0021,monsoon
18/07/2025,PIST-BAJ-150,7,5740,online,barishal,INV-2025-0919,CUST-0031,monsoon
24/07/2025,PIST-BAJ-150,5,4100,retail,chittagong,INV-2025-0920,CUST-0045,monsoon
07/07/2025,PIST-HERO-100,21,10710,retail,sylhet,INV-2025-0921,CUST-0041,monsoon
17/07/2025,PIST-HERO-100,4,2040,retail,dhaka,INV-2025-0922,CUST-0019,monsoon
25/07/2025,PIST-HERO-100,22,11220,retail,chittagong,INV-2025-0923,CUST-0021,monsoon
09/07/2025,PIST-HONDA-125,7,4480,retail,dhaka,INV-2025-0924,CUST-0043,monsoon
16/07/2025,PIST-HONDA-125,6,3840,wholesale,dhaka,INV-2025-0925,CUST-0009,monsoon
23/07/2025,PIST-HONDA-125,17,10880,wholesale,khulna,INV-2025-0926,CUST-0013,monsoon
08/07/2025,GASK-BAJ-100,21,5040,retail,sylhet,INV-2025-0927,CUST-0041,monsoon
11/07/2025,GASK-BAJ-100,16,3840,retail,khulna,INV-2025-0928,CUST-0042,monsoon
16/07/2025,GASK-BAJ-100,6,1440,retail,khulna,INV-2025-0929,CUST-0026,monsoon
24/07/2025,GASK-BAJ-100,14,3360,retail,chittagong,INV-2025-0930,CUST-0037,monsoon
04/07/2025,GASK-UNIV-125,3,870,retail,barishal,INV-2025-0931,CUST-0036,monsoon
10/07/2025,GASK-UNIV-125,12,3480,retail,chittagong,INV-2025-0932,CUST-0037,monsoon
17/07/2025,GASK-UNIV-125,5,1450,retail,chittagong,INV-2025-0933,CUST-0028,monsoon
24/07/2025,GASK-UNIV-125,18,5220,retail,sylhet,INV-2025-0934,CUST-0007,monsoon
03/07/2025,CHAIN-428H,2,700,retail,chittagong,INV-2025-0935,CUST-0007,monsoon
08/07/2025,CHAIN-428H,1,350,wholesale,barishal,INV-2025-0936,CUST-0014,monsoon
15/07/2025,CHAIN-428H,1,350,wholesale,dhaka,INV-2025-0937,CUST-0004,monsoon
18/07/2025,CHAIN-428H,5,1750,retail,dhaka,INV-2025-0938,CUST-0040,monsoon
27/07/2025,CHAIN-428H,6,2100,retail,rajshahi,INV-2025-0939,CUST-0016,monsoon
05/07/2025,CHAIN-420,13,2990,retail,chittagong,INV-2025-0940,CUST-0011,monsoon
11/07/2025,CHAIN-420,5,1150,wholesale,dhaka,INV-2025-0941,CUST-0018,monsoon
19/07/2025,CHAIN-420,2,460,retail,khulna,INV-2025-0942,CUST-0016,monsoon
23/07/2025,CHAIN-420,1,230,retail,khulna,INV-2025-0943,CUST-0030,monsoon
07/07/2025,FILT-OIL-100,73,6935,wholesale,khulna,INV-2025-0944,CUST-0029,monsoon
16/07/2025,FILT-OIL-100,22,2090,retail,dhaka,INV-2025-0945,CUST-0006,monsoon
25/07/2025,FILT-OIL-100,1,95,retail,chittagong,INV-2025-0946,CUST-0010,monsoon
06/07/2025,FILT-OIL-125,24,2640,wholesale,dhaka,INV-2025-0947,CUST-0025,monsoon
11/07/2025,FILT-OIL-125,21,2310,wholesale,khulna,INV-2025-0948,CUST-0024,monsoon
17/07/2025,FILT-OIL-125,1,110,retail,dhaka,INV-2025-0949,CUST-0045,monsoon
20/07/2025,FILT-OIL-125,22,2420,retail,sylhet,INV-2025-0950,CUST-0026,monsoon
25/07/2025,FILT-OIL-125,6,660,retail,dhaka,INV-2025-0951,CUST-0026,monsoon
08/07/2025,FILT-AIR-100,21,1722,retail,rajshahi,INV-2025-0952,CUST-0037,monsoon
11/07/2025,FILT-AIR-100,9,738,retail,dhaka,INV-2025-0953,CUST-0032,monsoon
16/07/2025,FILT-AIR-100,20,1640,retail,chittagong,INV-2025-0954,CUST-0028,monsoon
25/07/2025,FILT-AIR-100,22,1804,retail,dhaka,INV-2025-0955,CUST-0015,monsoon
08/07/2025,FILT-AIR-125,13,1170,retail,mymensingh,INV-2025-0956,CUST-0049,monsoon
14/07/2025,FILT-AIR-125,4,360,wholesale,dhaka,INV-2025-0957,CUST-0011,monsoon
17/07/2025,FILT-AIR-125,23,2070,wholesale,dhaka,INV-2025-0958,CUST-0004,monsoon
22/07/2025,FILT-AIR-125,17,1530,wholesale,dhaka,INV-2025-0959,CUST-0017,monsoon
07/07/2025,BRKE-PAD-DISC,3,525,online,dhaka,INV-2025-0960,CUST-0040,monsoon
12/07/2025,BRKE-PAD-DISC,8,1400,wholesale,dhaka,INV-2025-0961,CUST-0048,monsoon
17/07/2025,BRKE-PAD-DISC,16,2800,wholesale,dhaka,INV-2025-0962,CUST-0028,monsoon
26/07/2025,BRKE-PAD-DISC,3,525,retail,barishal,INV-2025-0963,CUST-0013,monsoon
09/07/2025,BRKE-PAD-DRUM,18,2430,retail,dhaka,INV-2025-0964,CUST-0049,monsoon
22/07/2025,BRKE-PAD-DRUM,26,3510,retail,dhaka,INV-2025-0965,CUST-0035,monsoon
07/07/2025,TIRE-100-18,6,6600,online,chittagong,INV-2025-0966,CUST-0026,monsoon
17/07/2025,TIRE-100-18,3,3300,retail,dhaka,INV-2025-0967,CUST-0010,monsoon
21/07/2025,TIRE-100-18,1,1100,retail,khulna,INV-2025-0968,CUST-0039,monsoon
08/07/2025,TIRE-100-17,3,2940,retail,dhaka,INV-2025-0969,CUST-0034,monsoon
10/07/2025,TIRE-100-17,2,1960,wholesale,rajshahi,INV-2025-0970,CUST-0026,monsoon
16/07/2025,TIRE-100-17,4,3920,wholesale,chittagong,INV-2025-0971,CUST-0034,monsoon
25/07/2025,TIRE-100-17,4,3920,wholesale,chittagong,INV-2025-0972,CUST-0034,monsoon
03/07/2025,TIRE-125-18,2,2700,retail,khulna,INV-2025-0973,CUST-0027,monsoon
09/07/2025,TIRE-125-18,1,1350,retail,dhaka,INV-2025-0974,CUST-0002,monsoon
13/07/2025,TIRE-125-18,1,1350,retail,dhaka,INV-2025-0975,CUST-0002,monsoon
22/07/2025,TIRE-125-18,1,1350,wholesale,dhaka,INV-2025-0976,CUST-0049,monsoon
25/07/2025,TIRE-125-18,1,1350,online,dhaka,INV-2025-0977,CUST-0049,monsoon
07/07/2025,BATT-12V7A,3,4500,retail,dhaka,INV-2025-0978,CUST-0009,monsoon
13/07/2025,BATT-12V7A,1,1500,retail,chittagong,INV-2025-0979,CUST-0010,monsoon
19/07/2025,BATT-12V7A,5,7500,online,barishal,INV-2025-0980,CUST-0019,monsoon
25/07/2025,BATT-12V7A,6,9000,retail,dhaka,INV-2025-0981,CUST-0025,monsoon
03/07/2025,BATT-12V9A,1,1750,retail,barishal,INV-2025-0982,CUST-0007,monsoon
10/07/2025,BATT-12V9A,2,3500,wholesale,dhaka,INV-2025-0983,CUST-0018,monsoon
15/07/2025,BATT-12V9A,5,8750,wholesale,dhaka,INV-2025-0984,CUST-0041,monsoon
19/07/2025,BATT-12V9A,1,1750,retail,chittagong,INV-2025-0985,CUST-0026,monsoon
25/07/2025,BATT-12V9A,1,1750,wholesale,dhaka,INV-2025-0986,CUST-0023,monsoon
07/07/2025,SPRK-NGK-C4HSA,17,2210,wholesale,sylhet,INV-2025-0987,CUST-0048,monsoon
13/07/2025,SPRK-NGK-C4HSA,36,4680,retail,chittagong,INV-2025-0988,CUST-0010,monsoon
20/07/2025,SPRK-NGK-C4HSA,27,3510,retail,rangpur,INV-2025-0989,CUST-0043,monsoon
22/07/2025,SPRK-NGK-C4HSA,40,5200,wholesale,rajshahi,INV-2025-0990,CUST-0041,monsoon
07/07/2025,SPRK-NGK-BPR6ES,35,5075,retail,dhaka,INV-2025-0991,CUST-0009,monsoon
16/07/2025,SPRK-NGK-BPR6ES,9,1305,wholesale,dhaka,INV-2025-0992,CUST-0027,monsoon
22/07/2025,SPRK-NGK-BPR6ES,28,4060,online,rajshahi,INV-2025-0993,CUST-0028,monsoon
06/07/2025,CABL-CLUTCH-100,12,1500,online,chittagong,INV-2025-0994,CUST-0044,monsoon
13/07/2025,CABL-CLUTCH-100,2,250,retail,chittagong,INV-2025-0995,CUST-0030,monsoon
16/07/2025,CABL-CLUTCH-100,11,1375,retail,khulna,INV-2025-0996,CUST-0047,monsoon
23/07/2025,CABL-CLUTCH-100,2,250,online,mymensingh,INV-2025-0997,CUST-0017,monsoon
08/07/2025,CABL-THROT-100,11,1188,retail,rajshahi,INV-2025-0998,CUST-0002,monsoon
14/07/2025,CABL-THROT-100,6,648,retail,chittagong,INV-2025-0999,CUST-0033,monsoon
18/07/2025,CABL-THROT-100,3,324,online,dhaka,INV-2025-1000,CUST-0026,monsoon
26/07/2025,CABL-THROT-100,12,1296,wholesale,dhaka,INV-2025-1001,CUST-0017,monsoon
08/07/2025,CABL-SPED-100,6,570,wholesale,sylhet,INV-2025-1002,CUST-0027,monsoon
14/07/2025,CABL-SPED-100,10,950,retail,rajshahi,INV-2025-1003,CUST-0022,monsoon
21/07/2025,CABL-SPED-100,3,285,retail,dhaka,INV-2025-1004,CUST-0040,monsoon
08/07/2025,BEAR-6201,63,4725,retail,chittagong,INV-2025-1005,CUST-0027,monsoon
21/07/2025,BEAR-6201,75,5625,retail,chittagong,INV-2025-1006,CUST-0024,monsoon
08/07/2025,BEAR-6202,21,1722,wholesale,chittagong,INV-2025-1007,CUST-0019,monsoon
17/07/2025,BEAR-6202,42,3444,wholesale,dhaka,INV-2025-1008,CUST-0022,monsoon
22/07/2025,BEAR-6202,39,3198,retail,dhaka,INV-2025-1009,CUST-0025,monsoon
08/07/2025,BEAR-6301,8,720,retail,chittagong,INV-2025-1010,CUST-0006,monsoon
19/07/2025,BEAR-6301,77,6930,wholesale,rangpur,INV-2025-1011,CUST-0045,monsoon
10/07/2025,CLUT-PLATE-100,1,250,online,sylhet,INV-2025-1012,CUST-0045,monsoon
20/07/2025,CLUT-PLATE-100,18,4500,wholesale,dhaka,INV-2025-1013,CUST-0003,monsoon
05/07/2025,CLUT-PLATE-125,1,290,wholesale,dhaka,INV-2025-1014,CUST-0040,monsoon
11/07/2025,CLUT-PLATE-125,1,290,retail,khulna,INV-2025-1015,CUST-0040,monsoon
19/07/2025,CLUT-PLATE-125,3,870,retail,dhaka,INV-2025-1016,CUST-0039,monsoon
25/07/2025,CLUT-PLATE-125,6,1740,retail,khulna,INV-2025-1017,CUST-0050,monsoon
10/07/2025,ENGN-OIL-10W30,45,14400,retail,dhaka,INV-2025-1018,CUST-0011,monsoon
18/07/2025,ENGN-OIL-10W30,20,6400,wholesale,sylhet,INV-2025-1019,CUST-0023,monsoon
05/07/2025,ENGN-OIL-20W40,7,2450,retail,dhaka,INV-2025-1020,CUST-0010,monsoon
12/07/2025,ENGN-OIL-20W40,17,5950,retail,dhaka,INV-2025-1021,CUST-0008,monsoon
18/07/2025,ENGN-OIL-20W40,9,3150,online,dhaka,INV-2025-1022,CUST-0009,monsoon
23/07/2025,ENGN-OIL-20W40,19,6650,retail,dhaka,INV-2025-1023,CUST-0050,monsoon
08/07/2025,FORK-SEAL-100,6,720,wholesale,barishal,INV-2025-1024,CUST-0024,monsoon
14/07/2025,FORK-SEAL-100,7,840,retail,dhaka,INV-2025-1025,CUST-0005,monsoon
18/07/2025,FORK-SEAL-100,4,480,wholesale,dhaka,INV-2025-1026,CUST-0017,monsoon
23/07/2025,FORK-SEAL-100,1,120,wholesale,dhaka,INV-2025-1027,CUST-0030,monsoon
05/07/2025,SHCK-REAR-100,1,780,retail,rangpur,INV-2025-1028,CUST-0032,monsoon
12/07/2025,SHCK-REAR-100,1,780,retail,khulna,INV-2025-1029,CUST-0003,monsoon
14/07/2025,SHCK-REAR-100,1,780,retail,barishal,INV-2025-1030,CUST-0039,monsoon
18/07/2025,SHCK-REAR-100,2,1560,retail,chittagong,INV-2025-1031,CUST-0013,monsoon
24/07/2025,SHCK-REAR-100,1,780,retail,rajshahi,INV-2025-1032,CUST-0050,monsoon
08/07/2025,HEAD-LED-H4,3,1560,wholesale,dhaka,INV-2025-1033,CUST-0048,monsoon
11/07/2025,HEAD-LED-H4,4,2080,retail,rajshahi,INV-2025-1034,CUST-0026,monsoon
17/07/2025,HEAD-LED-H4,2,1040,online,barishal,INV-2025-1035,CUST-0040,monsoon
23/07/2025,HEAD-LED-H4,1,520,retail,barishal,INV-2025-1036,CUST-0050,monsoon
12/07/2025,HEAD-HALO-H4,7,1680,wholesale,chittagong,INV-2025-1037,CUST-0003,monsoon
20/07/2025,HEAD-HALO-H4,10,2400,retail,dhaka,INV-2025-1038,CUST-0038,monsoon
11/07/2025,TAIL-UNIV-A,8,1560,online,chittagong,INV-2025-1039,CUST-0038,monsoon
22/07/2025,TAIL-UNIV-A,16,3120,retail,dhaka,INV-2025-1040,CUST-0042,monsoon
05/07/2025,MIRR-ROUND-10,21,1638,online,dhaka,INV-2025-1041,CUST-0029,monsoon
17/07/2025,MIRR-ROUND-10,18,1404,retail,dhaka,INV-2025-1042,CUST-0004,monsoon
22/07/2025,MIRR-ROUND-10,12,936,wholesale,rangpur,INV-2025-1043,CUST-0018,monsoon
07/07/2025,HDLB-RAISED-22,1,290,wholesale,chittagong,INV-2025-1044,CUST-0050,monsoon
08/07/2025,HDLB-RAISED-22,2,580,retail,dhaka,INV-2025-1045,CUST-0025,monsoon
16/07/2025,HDLB-RAISED-22,2,580,retail,chittagong,INV-2025-1046,CUST-0035,monsoon
22/07/2025,HDLB-RAISED-22,2,580,retail,sylhet,INV-2025-1047,CUST-0028,monsoon
24/07/2025,HDLB-RAISED-22,2,580,wholesale,dhaka,INV-2025-1048,CUST-0031,monsoon
07/07/2025,SEAT-COMM-100,4,1400,retail,barishal,INV-2025-1049,CUST-0011,monsoon
16/07/2025,SEAT-COMM-100,2,700,wholesale,dhaka,INV-2025-1050,CUST-0019,monsoon
22/07/2025,SEAT-COMM-100,1,350,wholesale,dhaka,INV-2025-1051,CUST-0036,monsoon
08/07/2025,TANK-FUEL-10L,2,3100,wholesale,dhaka,INV-2025-1052,CUST-0049,monsoon
19/07/2025,TANK-FUEL-10L,1,1550,online,rangpur,INV-2025-1053,CUST-0008,monsoon
04/07/2025,EXHS-BAJ-100,1,720,retail,rajshahi,INV-2025-1054,CUST-0006,monsoon
13/07/2025,EXHS-BAJ-100,2,1440,retail,dhaka,INV-2025-1055,CUST-0013,monsoon
20/07/2025,EXHS-BAJ-100,2,1440,retail,chittagong,INV-2025-1056,CUST-0002,monsoon
24/07/2025,EXHS-BAJ-100,1,720,wholesale,barishal,INV-2025-1057,CUST-0050,monsoon
12/07/2025,CARB-KEI-VM17,1,1200,online,dhaka,INV-2025-1058,CUST-0049,monsoon
22/07/2025,CARB-KEI-VM17,2,2400,retail,sylhet,INV-2025-1059,CUST-0025,monsoon
06/08/2025,PIST-BAJ-100,2,1160,retail,chittagong,INV-2025-1060,CUST-0021,monsoon
12/08/2025,PIST-BAJ-100,11,6380,retail,sylhet,INV-2025-1061,CUST-0003,monsoon
13/08/2025,PIST-BAJ-100,17,9860,retail,dhaka,INV-2025-1062,CUST-0037,monsoon
19/08/2025,PIST-BAJ-100,5,2900,online,dhaka,INV-2025-1063,CUST-0024,monsoon
26/08/2025,PIST-BAJ-100,4,2320,retail,sylhet,INV-2025-1064,CUST-0001,monsoon
04/08/2025,PIST-BAJ-150,1,820,retail,rajshahi,INV-2025-1065,CUST-0040,monsoon
11/08/2025,PIST-BAJ-150,9,7380,wholesale,khulna,INV-2025-1066,CUST-0041,monsoon
16/08/2025,PIST-BAJ-150,6,4920,retail,dhaka,INV-2025-1067,CUST-0028,monsoon
22/08/2025,PIST-BAJ-150,6,4920,online,dhaka,INV-2025-1068,CUST-0004,monsoon
27/08/2025,PIST-BAJ-150,1,820,wholesale,rangpur,INV-2025-1069,CUST-0009,monsoon
03/08/2025,PIST-HERO-100,12,6120,online,dhaka,INV-2025-1070,CUST-0021,monsoon
11/08/2025,PIST-HERO-100,3,1530,retail,dhaka,INV-2025-1071,CUST-0009,monsoon
15/08/2025,PIST-HERO-100,11,5610,wholesale,rangpur,INV-2025-1072,CUST-0007,monsoon
20/08/2025,PIST-HERO-100,12,6120,retail,dhaka,INV-2025-1073,CUST-0017,monsoon
26/08/2025,PIST-HERO-100,12,6120,retail,rajshahi,INV-2025-1074,CUST-0008,monsoon
07/08/2025,PIST-HONDA-125,20,12800,retail,barishal,INV-2025-1075,CUST-0046,monsoon
17/08/2025,PIST-HONDA-125,3,1920,wholesale,chittagong,INV-2025-1076,CUST-0045,monsoon
25/08/2025,PIST-HONDA-125,2,1280,online,chittagong,INV-2025-1077,CUST-0043,monsoon
05/08/2025,GASK-BAJ-100,14,3360,wholesale,rangpur,INV-2025-1078,CUST-0007,monsoon
08/08/2025,GASK-BAJ-100,1,240,retail,barishal,INV-2025-1079,CUST-0024,monsoon
14/08/2025,GASK-BAJ-100,17,4080,retail,chittagong,INV-2025-1080,CUST-0011,monsoon
18/08/2025,GASK-BAJ-100,8,1920,wholesale,chittagong,INV-2025-1081,CUST-0016,monsoon
23/08/2025,GASK-BAJ-100,12,2880,retail,dhaka,INV-2025-1082,CUST-0042,monsoon
09/08/2025,GASK-UNIV-125,44,12760,online,dhaka,INV-2025-1083,CUST-0044,monsoon
19/08/2025,GASK-UNIV-125,1,290,online,chittagong,INV-2025-1084,CUST-0001,monsoon
05/08/2025,CHAIN-428H,4,1400,retail,sylhet,INV-2025-1085,CUST-0034,monsoon
10/08/2025,CHAIN-428H,5,1750,retail,dhaka,INV-2025-1086,CUST-0038,monsoon
19/08/2025,CHAIN-428H,5,1750,wholesale,chittagong,INV-2025-1087,CUST-0018,monsoon
23/08/2025,CHAIN-428H,3,1050,online,dhaka,INV-2025-1088,CUST-0008,monsoon
05/08/2025,CHAIN-420,6,1380,wholesale,dhaka,INV-2025-1089,CUST-0008,monsoon
12/08/2025,CHAIN-420,5,1150,retail,rangpur,INV-2025-1090,CUST-0046,monsoon
17/08/2025,CHAIN-420,10,2300,online,dhaka,INV-2025-1091,CUST-0048,monsoon
26/08/2025,CHAIN-420,4,920,retail,dhaka,INV-2025-1092,CUST-0026,monsoon
06/08/2025,FILT-OIL-100,60,5700,retail,chittagong,INV-2025-1093,CUST-0029,monsoon
13/08/2025,FILT-OIL-100,24,2280,wholesale,dhaka,INV-2025-1094,CUST-0008,monsoon
21/08/2025,FILT-OIL-100,1,95,retail,khulna,INV-2025-1095,CUST-0027,monsoon
06/08/2025,FILT-OIL-125,21,2310,retail,chittagong,INV-2025-1096,CUST-0004,monsoon
